Id,LotFrontage,LotArea,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,YearRemodAgg,TotalPorchSF,IsNew,AreaCondition,TotalSFCondition,GarageAreaCondition,TotalBsmntSFCondition,AreaQuality,TotalSFQuality,GarageAreaQuality,TotalBsmntSFQuality,AreaPerBedroom,TotalSFPerBedroom,MSSubClass_Other,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC90,MSZoning_FV,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_Other,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Lvl,LandContour_Other,Utilities_AllPub,Utilities_Other,Neighborhood_BrkSide,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_Duplex,BldgType_Other,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Other,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Heating_GasA,Heating_Other,Electrical_FuseA,Electrical_Other,Electrical_SBrkr,Functional_Other,Functional_Typ,GarageType_Attchd,GarageType_BuiltIn,GarageType_Other,MiscFeature_None,MiscFeature_Other,MiscFeature_Shed,SaleType_COD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial
1,0.41326840656122976,0.36627135906966113,0.0,1.0,1.0,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,0.1225,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3226691042047532,0.3333333333333333,0.0,0.06421232876712328,0.26699937616968183,1.0,1.0,0.1803731859018659,0.46974697469746973,0.0,0.6845059160365441,0.3333333333333333,0.0,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.5,0.5,0.0,0.0,0.9965174129353234,0.6666666666666666,0.5,0.3942446043165468,0.3333333333333333,0.3333333333333333,1.0,0.0,0.11151736745886655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5,12.24769911637256,0.36626189694781747,0.5,0.8833333333333329,0.5950849225965196,1.0,0.3939115287193131,0.27088056796060916,0.1976911976911977,0.1930536761389265,0.4328020384585558,0.31913969150553984,0.1976911976911977,0.18444300797241972,0.1668335669937913,0.137624950019992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2,0.4903065586553299,0.39124518250563334,0.0,1.0,0.5,0.5555555555555556,0.875,0.7536231884057969,0.43333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,0.4469835466179159,0.3333333333333333,0.0,0.12157534246575341,0.3936369307548347,1.0,1.0,0.32066344160331717,0.0,0.0,0.5570713564395748,0.0,0.5,0.6666666666666666,0.0,0.2857142857142857,0.3333333333333333,0.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.9830845771144278,0.6666666666666666,0.5,0.33093525179856115,0.3333333333333333,0.3333333333333333,1.0,0.34772462077012833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,12.109016442313738,0.359369872005251,0.3,0.43333333333333,0.0,0.0,0.5046334670855446,0.439482422993244,0.16594516594516595,0.2846188543076229,0.4281500875191526,0.26812223911941485,0.16594516594516595,0.27192415427709543,0.09206222044195206,0.13426629348260696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,0.42998996454485483,0.42228857063501457,0.0,1.0,1.0,0.6666666666666665,0.5,0.9347826086956523,0.8666666666666671,0.10125,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,1.0,0.22212065813528337,0.3333333333333333,0.0,0.1857876712328767,0.28696194635059263,1.0,1.0,0.2024879060124395,0.4763476347634763,0.0,0.7027488437586666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.5,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.9955223880597014,0.6666666666666666,0.5,0.4374100719424461,0.3333333333333333,0.3333333333333333,1.0,0.0,0.07678244972577697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.5,12.317171167298682,0.389235313423039,0.5,0.8666666666666671,0.5423214441060829,1.0,0.44693813977673535,0.2869117141875644,0.21933621933621933,0.2074875958502481,0.48294131332146173,0.3368817437902817,0.21933621933621933,0.19823313940961,0.17951799185526404,0.1488204718112755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,0.38363315835431044,0.39022311202938087,0.0,1.0,1.0,0.6666666666666665,0.5,0.3115942028985508,0.3333333333333357,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.09872029250457039,0.3333333333333333,0.0,0.23116438356164382,0.23580786026200873,0.6666666666666666,1.0,0.21665514858327573,0.4158415841584158,0.0,0.6862197295320187,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2857142857142857,0.3333333333333333,0.5,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.9940298507462686,0.3333333333333333,0.75,0.46187050359712234,0.3333333333333333,0.3333333333333333,1.0,0.0,0.06398537477148081,0.4927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,11.849404844423074,0.35100098457499174,0.2,0.3333333333333357,0.8262139459711118,0.0,0.4165847190139218,0.2602313065384175,0.23160173160173161,0.34100135317997293,0.45424066800700325,0.30735389963067566,0.23160173160173161,0.08144796380090498,0.1680018692836638,0.130187924830068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,0.5084388934349879,0.468694490250829,0.0,1.0,1.0,0.7777777777777777,0.5,0.9275362318840585,0.8333333333333357,0.21875,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,1.0,0.2993601462522852,0.3333333333333333,0.0,0.20976027397260272,0.35714285714285715,1.0,1.0,0.28023496890117483,0.5792079207920792,0.0,0.7898344033227027,0.3333333333333333,0.0,0.6666666666666666,0.5,0.42857142857142855,0.3333333333333333,0.5,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.9950248756218905,0.6666666666666666,0.75,0.6014388489208633,0.3333333333333333,0.3333333333333333,1.0,0.22403733955659275,0.15356489945155394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,12.429220196836383,0.4937643583852969,0.5,0.8333333333333357,0.6405787969181881,0.0,0.4908657430818981,0.3598534295202107,0.30158730158730157,0.2582318448353631,0.5478702745447808,0.47813020493880803,0.30158730158730157,0.246714070243482,0.1565691968756259,0.1329268292682927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,0.5128386291432698,0.4666940329438629,0.0,1.0,0.5,0.4444444444444445,0.5,0.8768115942028984,0.75,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,1.0,0.33455210237659966,0.3333333333333333,0.0,0.0273972602739726,0.24828446662507797,1.0,1.0,0.15964063579820315,0.3113311331133113,0.0,0.5890564584412012,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.24999999999999997,0.0,0.0,0.9915422885572138,0.3333333333333333,0.5,0.34532374100719426,0.3333333333333333,0.3333333333333333,1.0,0.04667444574095682,0.054844606946983544,0.0,0.6299212598425197,0.0,0.0,0.0,0.5,0.04516129032258065,0.8181818181818182,0.75,11.870606902224587,0.2993107975057433,0.3,0.75,0.8450574153300385,0.0,0.4889721336544577,0.22416122752776824,0.17316017316017315,0.17952187640956246,0.46374021384754527,0.1892968353972047,0.17316017316017315,0.17151475975005387,0.5633887442419387,0.4501399440223911,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,0.4663383822971163,0.40087236923282465,0.0,1.0,0.5,0.7777777777777777,0.5,0.9565217391304355,0.9166666666666643,0.11625,0.5,0.3333333333333333,1.0,0.5,0.6666666666666666,1.0,0.6256855575868373,0.3333333333333333,0.0,0.13570205479452055,0.5258889582033687,1.0,1.0,0.469937802349689,0.0,0.0,0.6805621518955327,0.3333333333333333,0.0,0.6666666666666666,0.0,0.2857142857142857,0.3333333333333333,0.5,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.9970149253731343,0.6666666666666666,0.5,0.45755395683453237,0.3333333333333333,0.3333333333333333,1.0,0.2975495915985997,0.10420475319926874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,12.634606283893019,0.4998359041680341,0.4000000000000001,0.9166666666666643,0.5854687997062143,1.0,0.4266654344275733,0.3640902324516203,0.22943722943722944,0.38024357239512857,0.4871656931822632,0.4834890288941994,0.22943722943722944,0.5449256625727213,0.16416316175979703,0.20271891243502604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,0.49123423635057617,0.4065726405883461,0.0,1.0,1.0,0.6666666666666665,0.625,0.7318840579710155,0.38333333333333286,0.15,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.39259597806215724,0.6666666666666666,0.021709633649932156,0.09246575342465753,0.34529008109794135,1.0,1.0,0.2671043538355218,0.5407040704070407,0.0,0.7686951016462613,0.3333333333333333,0.0,0.6666666666666666,0.5,0.2857142857142857,0.3333333333333333,0.0,0.41666666666666663,0.6666666666666666,0.3333333333333333,0.981592039800995,0.6666666666666666,0.5,0.34820143884892085,0.3333333333333333,0.3333333333333333,1.0,0.2742123687281213,0.37294332723948814,0.41304347826086957,0.0,0.0,0.0,0.0,0.0,0.022580645161290325,0.9090909090909091,0.75,12.206077645517674,0.4698063669182802,0.5,0.38333333333333286,0.8753299878149383,0.0,0.46584146697399875,0.41635176915149436,0.1746031746031746,0.2496617050067659,0.46887459492897365,0.39910565573176915,0.1746031746031746,0.23852617970265028,0.23025569130115495,0.18808476609356262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,0.32358458927460987,0.3031315081878636,0.0,1.0,0.5,0.6666666666666665,0.5,0.42753623188405854,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.40753424657534243,0.29694323144104806,0.6666666666666666,1.0,0.23773324118866618,0.4136413641364136,0.0,0.699920570455546,0.0,0.0,0.6666666666666666,0.0,0.14285714285714285,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.9606965174129353,0.3333333333333333,0.5,0.3366906474820144,0.3333333333333333,0.3333333333333333,1.0,0.10501750291715285,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5,11.774527900858468,0.3925172300623564,0.2,0.0,0.768217964744889,0.0,0.33414077907311346,0.2892018779342723,0.16883116883116883,0.21470455570590888,0.3762857294168598,0.33941632268810196,0.16883116883116883,0.10256410256410256,0.325555778089325,0.25941623350659737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
10,0.31628002743472483,0.34082999975088124,0.0,1.0,0.5,0.4444444444444445,0.625,0.4855072463768124,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3889396709323583,0.3333333333333333,0.0,0.059931506849315065,0.30910792264504056,1.0,1.0,0.25673807878369037,0.0,0.0,0.49058856526766226,0.3333333333333333,0.0,0.3333333333333333,0.0,0.14285714285714285,0.6666666666666666,0.0,0.24999999999999997,0.6666666666666666,0.3333333333333333,0.9646766169154228,0.6666666666666666,0.25,0.1474820143884892,0.6666666666666666,0.3333333333333333,1.0,0.0,0.007312614259597806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.678448377988165,0.2845421726288152,0.2,0.0,0.2320622849149814,0.0,0.40360782704690235,0.2612160769495019,0.07395382395382395,0.2235002255299955,0.3510841862069851,0.181149974654211,0.1479076479076479,0.10676578323637147,0.1510614860805127,0.1804878048780488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
